Date,MANA,POLKADOT,CARDANO,TRON,RIPLE,SAND,POLYGON,BITCOIN
2020-08-24,0.09192799776792526,4.602613925933838,0.12448800355195999,0.02516300044953823,0.28921499848365784,0.051298998296260834,0.027981000021100044,11774.595703125
2020-08-25,0.08619199693202972,5.523393154144287,0.11329200118780136,0.023132000118494034,0.2779270112514496,0.04808000102639198,0.025861000642180443,11366.134765625
2020-08-26,0.0871099978685379,6.081716060638428,0.1152850016951561,0.023747000843286514,0.2774910032749176,0.058100998401641846,0.02690500020980835,11488.36328125
2020-08-27,0.09411399811506271,5.6283369064331055,0.10682400315999985,0.023099999874830246,0.26451098918914795,0.07370799779891968,0.02573700062930584,11323.3974609375
2020-08-28,0.10674100369215012,6.159955024719238,0.1094530001282692,0.02398099936544895,0.2720459997653961,0.06964199990034103,0.026854999363422394,11542.5
2020-08-29,0.10843600332736969,6.159142971038818,0.11671199649572372,0.02503800019621849,0.27449700236320496,0.07250899821519852,0.027682999148964882,11506.865234375
2020-08-30,0.1034260019659996,5.8698811531066895,0.11743699759244919,0.026952000334858894,0.28303399682044983,0.06664200127124786,0.027178000658750534,11711.505859375
2020-08-31,0.09872099757194519,6.300020217895508,0.12268800288438797,0.029298000037670135,0.28176599740982056,0.07018399983644485,0.026573000475764275,11680.8203125
2020-09-01,0.10090500116348267,6.288766860961914,0.1254110038280487,0.03455299884080887,0.2956959903240204,0.05990099906921387,0.025613000616431236,11970.478515625
2020-09-02,0.10044600069522858,6.139464855194092,0.11561299860477448,0.03445100039243698,0.27646100521087646,0.05907199904322624,0.023509999737143517,11414.0341796875
2020-09-03,0.08296000212430954,5.747868061065674,0.09615399688482285,0.04119199886918068,0.24658000469207764,0.04433500021696091,0.01939300075173378,10245.296875
2020-09-04,0.08821199834346771,5.146038055419922,0.10244499891996384,0.03562000021338463,0.25588300824165344,0.045430999249219894,0.019456999376416206,10511.8134765625
2020-09-05,0.07860899716615677,4.122313022613525,0.08992300182580948,0.029997000470757484,0.2376919984817505,0.03756700083613396,0.01801699958741665,10169.5673828125
2020-09-06,0.07827100157737732,4.799468040466309,0.09306000173091888,0.031523000448942184,0.24073100090026855,0.04092400148510933,0.018787000328302383,10280.3515625
2020-09-07,0.07687900215387344,4.594668865203857,0.09333299845457077,0.03227600082755089,0.24217399954795837,0.03792399913072586,0.018834000453352928,10369.5634765625
2020-09-08,0.07436499744653702,4.2743239402771,0.09101100265979767,0.0350009985268116,0.23675300180912018,0.04984999820590019,0.018250999972224236,10131.5166015625
2020-09-09,0.07743799686431885,4.708939075469971,0.09334900230169296,0.03402499854564667,0.2396090030670166,0.04832899942994118,0.020152000710368156,10242.34765625
2020-09-10,0.0820780023932457,4.5815839767456055,0.09715600311756134,0.03307700157165527,0.2435300052165985,0.049563001841306686,0.020475000143051147,10363.138671875
2020-09-11,0.08508899807929993,4.645566940307617,0.09698899835348129,0.03350900113582611,0.24329200387001038,0.05179499834775925,0.021206000819802284,10400.9150390625
2020-09-12,0.08503600209951401,5.1370368003845215,0.09759800136089325,0.0327490009367466,0.24781399965286255,0.04934300109744072,0.02098100073635578,10442.1708984375
2020-09-13,0.08179400116205215,5.2979512214660645,0.09485600143671036,0.03058299981057644,0.24180099368095398,0.043616000562906265,0.019814999774098396,10323.755859375
2020-09-14,0.08232399821281433,5.3487091064453125,0.09676899760961533,0.030451999977231026,0.2463269978761673,0.046404000371694565,0.020138999447226524,10680.837890625
2020-09-15,0.07956100255250931,5.095705986022949,0.09349600225687027,0.027900999411940575,0.2438499927520752,0.04223199933767319,0.02050499990582466,10796.951171875
2020-09-16,0.07880599796772003,5.080321788787842,0.09165000170469284,0.026494000107049942,0.24784700572490692,0.0443120002746582,0.019857000559568405,10974.9052734375
2020-09-17,0.08024899661540985,5.336300849914551,0.09421700239181519,0.02810399979352951,0.25219398736953735,0.043873999267816544,0.020431000739336014,10948.990234375
2020-09-18,0.07907900214195251,5.245763778686523,0.09108100086450577,0.029089000076055527,0.2507070004940033,0.04394499957561493,0.02102999947965145,10944.5859375
2020-09-19,0.08085999637842178,4.925411224365234,0.09165699779987335,0.027782000601291656,0.2517159879207611,0.04706700146198273,0.020912999287247658,11094.3466796875
2020-09-20,0.0791660025715828,4.672449111938477,0.08943299949169159,0.026964999735355377,0.24674299359321594,0.043056998401880264,0.021959999576210976,10938.271484375
2020-09-21,0.07043600082397461,4.094596862792969,0.08042799681425095,0.024999000132083893,0.232137992978096,0.03849399834871292,0.018946999683976173,10462.259765625
2020-09-22,0.07258299738168716,4.174462795257568,0.08175399899482727,0.025043999776244164,0.23341700434684753,0.044078998267650604,0.01964700035750866,10538.4599609375
2020-09-23,0.06861600279808044,4.031414985656738,0.07676299661397934,0.024858999997377396,0.22122099995613098,0.04267700016498566,0.017709000036120415,10246.1865234375
2020-09-24,0.07555100321769714,4.381972789764404,0.08281700313091278,0.026193000376224518,0.23290500044822693,0.04777900129556656,0.018986999988555908,10760.06640625
2020-09-25,0.077114999294281,4.42095422744751,0.09684500098228455,0.027150999754667282,0.24192200601100922,0.04868499934673309,0.01914599910378456,10692.716796875
2020-09-26,0.07957900315523148,4.347661972045898,0.09556400030851364,0.027250999584794044,0.24216000735759735,0.04653700068593025,0.018928000703454018,10750.7236328125
2020-09-27,0.07883399724960327,4.310280799865723,0.10128699988126755,0.02658900059759617,0.2427549958229065,0.042920999228954315,0.01873599924147129,10775.26953125
2020-09-28,0.08029399812221527,4.397861003875732,0.10066699981689453,0.026309000328183174,0.2418619990348816,0.041777998208999634,0.01888599991798401,10709.65234375
2020-09-29,0.08824799954891205,4.500452041625977,0.10118100047111511,0.02630000002682209,0.24317699670791626,0.0433179996907711,0.0196749996393919,10844.640625
2020-09-30,0.0838410034775734,4.349781036376953,0.10106199979782104,0.026058999821543694,0.241784006357193,0.0460049994289875,0.020152999088168144,10784.4912109375
2020-10-01,0.07714500278234482,4.3438310623168945,0.09786500036716461,0.025596000254154205,0.2382490038871765,0.04237399995326996,0.0189800001680851,10619.4521484375
2020-10-02,0.07442600280046463,4.123178958892822,0.09292100369930267,0.025922000408172607,0.23411700129508972,0.0408950001001358,0.018271999433636665,10575.974609375
2020-10-03,0.07481499761343002,4.0700459480285645,0.09341300278902054,0.02709200046956539,0.2329380065202713,0.04533800110220909,0.018549999222159386,10549.3291015625
2020-10-04,0.07504100352525711,4.173911094665527,0.09634800255298615,0.026360999792814255,0.2476850003004074,0.048284001648426056,0.018602000549435616,10669.5830078125
2020-10-05,0.07594099640846252,4.172699928283691,0.09754399955272675,0.026443000882864,0.2508159875869751,0.05057600140571594,0.018841000273823738,10793.33984375
2020-10-06,0.06996899843215942,3.75616192817688,0.09280800074338913,0.02558000013232231,0.2453410029411316,0.046574998646974564,0.01716499961912632,10604.40625
2020-10-07,0.07063499838113785,3.858798027038574,0.09380000084638596,0.025476999580860138,0.248539000749588,0.045166999101638794,0.016958000138401985,10668.96875
2020-10-08,0.07401800155639648,4.102642059326172,0.09615200012922287,0.02567099966108799,0.2514539957046509,0.04731300100684166,0.016631999984383583,10915.685546875
2020-10-09,0.07969599962234497,4.262467861175537,0.10192500054836273,0.02622300013899803,0.25349101424217224,0.04977099969983101,0.017093999311327934,11064.4580078125
2020-10-10,0.08014500141143799,4.252954959869385,0.10502500087022781,0.02637000009417534,0.25429001450538635,0.04581499844789505,0.01720700040459633,11296.361328125
2020-10-11,0.07833900302648544,4.262162208557129,0.10653799772262573,0.02646699920296669,0.25571900606155396,0.048886001110076904,0.017854999750852585,11384.181640625
2020-10-12,0.07909700274467468,4.319948196411133,0.11003399640321732,0.02708199992775917,0.2564460039138794,0.047589000314474106,0.01790500059723854,11555.36328125
2020-10-13,0.07729800045490265,4.2494001388549805,0.10885199904441833,0.026788000017404556,0.2563230097293854,0.046521998941898346,0.017697999253869057,11425.8994140625
2020-10-14,0.07567299902439117,4.199113845825195,0.10729700326919556,0.026827000081539154,0.2494480013847351,0.04589499905705452,0.01723499968647957,11429.5068359375
2020-10-15,0.0746150016784668,4.096810817718506,0.10663499683141708,0.02653600089251995,0.24593999981880188,0.0450269989669323,0.017190000042319298,11495.349609375
2020-10-16,0.07157599925994873,3.909528970718384,0.10406400263309479,0.025738999247550964,0.24044300615787506,0.043696001172065735,0.016253000125288963,11322.123046875
2020-10-17,0.07395300269126892,3.967252016067505,0.10610400140285492,0.025746000930666924,0.24093100428581238,0.04320799931883812,0.016742000356316566,11358.1015625
2020-10-18,0.0764169991016388,4.104650974273682,0.10738799721002579,0.025936000049114227,0.24222500622272491,0.04264499992132187,0.0168869998306036,11483.359375
2020-10-19,0.07426799833774567,3.9905920028686523,0.10867699980735779,0.025861000642180443,0.24596400558948517,0.04099399968981743,0.01620499975979328,11742.037109375
2020-10-20,0.07165300101041794,3.9103429317474365,0.1024940013885498,0.02601199969649315,0.24357299506664276,0.03889499977231026,0.01563199982047081,11916.3349609375
2020-10-21,0.07423999905586243,4.141119956970215,0.10618700087070465,0.02672100067138672,0.2516149878501892,0.03845499828457832,0.01638299971818924,12823.689453125
2020-10-22,0.07532999664545059,4.26894998550415,0.11057200282812119,0.027041999623179436,0.25680699944496155,0.03996099904179573,0.017403999343514442,12965.8916015625
2020-10-23,0.07344900071620941,4.266849994659424,0.10808300226926804,0.026691000908613205,0.2548789978027344,0.03995899856090546,0.01703999936580658,12931.5390625
2020-10-24,0.07484400272369385,4.355343818664551,0.10807500034570694,0.027049999684095383,0.2564310133457184,0.0408330000936985,0.0176829993724823,13108.0625
2020-10-25,0.07317099720239639,4.335230827331543,0.10635100305080414,0.026934999972581863,0.25321298837661743,0.039441999047994614,0.01716499961912632,13031.173828125
2020-10-26,0.07340399920940399,4.727015972137451,0.10309699922800064,0.02676199935376644,0.2486879974603653,0.03789500147104263,0.016561999917030334,13075.248046875
2020-10-27,0.07242999970912933,4.6839518547058105,0.10282699763774872,0.02696100063621998,0.2528989911079407,0.03783100098371506,0.015799999237060547,13654.21875
2020-10-28,0.06615599989891052,4.3650970458984375,0.0989769995212555,0.026852000504732132,0.24586500227451324,0.03524700179696083,0.015085999853909016,13271.28515625
2020-10-29,0.06481599807739258,4.053345203399658,0.09537599980831146,0.026489999145269394,0.24229499697685242,0.037498001009225845,0.013876999728381634,13437.8828125
2020-10-30,0.06405600160360336,4.088112831115723,0.0933689996600151,0.02562600001692772,0.23918400704860687,0.035718999803066254,0.013910000212490559,13546.5224609375
2020-10-31,0.06520900130271912,4.18176794052124,0.09305600076913834,0.025769999250769615,0.23974399268627167,0.03558899834752083,0.013721000403165817,13780.9951171875
